source_id,ra,dec,parallax,pm,pmra,pmdec,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,phot_variable_flag,l,b,non_single_star,has_rvs,teff_gspphot,logg_gspphot
661483241996763904,132.36950940489416,19.878072402934905,5.785055946499656,8.247139,-8.134339545780605,-1.3593467325372042,11423.840891872376,15.542836,7391.908442877276,15.666651,9665.19123287099,14.784869,0.8817816,0.12381458,0.757967,,"NOT_AVAILABLE",206.56033351966462,34.5628788211526,0,false,,
658570601334852352,130.95503691297804,17.659241831967208,5.702491893177289,37.72761,-36.017073206403026,-11.231348151735155,528.8804849173472,18.878973,53.04415047516701,21.026949,807.193285044445,17.480452,3.5464973,2.147976,1.3985214,,"NOT_AVAILABLE",208.4859097243791,32.52778481727478,0,false,2990.5752,4.8759
658577851239641856,130.99501318606872,17.721288866804613,5.530031195104539,10.168483,4.681196989252629,-9.026873448134058,232914.38422424794,12.269376,109107.0638456525,12.74391,175365.5927817986,11.638035,1.105875,0.47453403,0.631341,20.408262,"VARIABLE",208.4338080668098,32.5858529278723,0,false,4957.208,4.5558
658593240106163840,130.64453796937417,17.562738190517507,5.446113746071517,34.005417,-33.34072386084338,6.690631912169196,580682.6261635673,11.27752,312745.47684449743,11.600565,384494.94986433466,10.785669,0.81489563,0.32304478,0.49185085,33.75664,"NOT_AVAILABLE",208.46430964790085,32.21703647054688,0,false,5687.16,4.4672
658597298851503360,130.63152261184405,17.648816500469025,5.400478754472874,86.1832,-5.848718920729462,-85.98450867641806,12444.33937123408,15.449937,3320.8678040300792,16.535414,13672.369766286438,14.408286,2.1271276,1.0854769,1.0416508,30.337597,"NOT_AVAILABLE",208.3642347363168,32.23694810378327,0,false,3707.029,4.715
658600459948416256,130.27385380233548,17.541038529232935,5.4086247730147266,38.70292,-37.05009019175862,-11.189587259000007,9126.23011425442,15.786638,1871.7357219675118,17.15793,11171.170881139496,14.627648,2.530282,1.3712921,1.1589899,,"VARIABLE",208.3354259547561,31.880216623785056,0,false,3472.2961,4.5862
658602070559194496,130.2884442473234,17.571321671340968,5.595479530314627,38.909283,-36.915610956961274,-12.295114946167665,1234.612528672107,17.95854,161.98642429222986,19.814846,1706.4800394304627,16.667643,3.1472034,1.8563061,1.2908974,,"NOT_AVAILABLE",208.30824290257306,31.90425644432216,0,false,3239.9734,4.9219
658607950370340608,130.41020388852144,17.639972856231594,5.362839783674979,37.83879,-36.07493856438083,-11.418093246106976,29640.631988815243,14.507648,8778.775138278526,15.479958,30660.480536425403,13.531448,1.9485092,0.9723091,0.9762001,33.25529,"VARIABLE",208.28298070362243,32.03738359770195,0,false,4050.589,4.6661
658615440793299712,130.35880262471608,17.80347303280656,5.505120404261859,38.97367,-37.15010773245844,-11.782045666413529,4574.860957972175,16.536423,778.0048098195155,18.111086,5904.49131114618,15.31994,2.7911463,1.5746632,1.2164831,,"NOT_AVAILABLE",208.08231074926647,32.05142586427359,0,false,3425.9478,4.8012
658618155212680832,130.81096717615947,17.70835635454844,5.872230549560153,39.661816,-38.096832819793,-11.031364376827302,1654.5907119228436,17.64064,226.86198539491156,19.449139,2238.37184558905,16.373064,3.0760746,1.8084984,1.2675762,,"VARIABLE",208.37240814461367,32.41785728587837,0,false,3237.0896,4.9516
658630249840567680,130.92930332758115,17.90827401455776,5.76867117531829,35.08587,-33.5757199365998,-10.18279529422448,32140.84928709023,14.4197235,9366.360409828852,15.4096155,33553.272130834215,13.433558,1.976057,0.989892,0.98616505,33.721836,"NOT_AVAILABLE",208.20006317746154,32.59544107060519,1,false,,
658632925604697472,130.9506578758165,17.979530689822667,5.46223245471877,59.666645,-52.78495601872548,-27.81828727144017,322.389297062586,19.416416,57.573030043355764,20.937994,468.82853026230873,18.07036,2.8676338,1.5215778,1.346056,,"NOT_AVAILABLE",208.1299215977908,32.64016126364722,0,false,,
658642000872094464,130.57293726135418,17.98745571942109,5.377242046416947,38.00837,-36.19752466667579,-11.592041169943036,4146.079936911879,16.643272,683.1649875659341,18.252228,5357.099177597342,15.425571,2.8266563,1.6089554,1.217701,,"NOT_AVAILABLE",207.96714167211482,32.30808110748268,0,false,3429.8489,4.7988
